id_evento,ciudad,estado,tipo_evento,fecha_hora_programada,fecha_hora_real,minutos_de_detencion,tem_max_C,tem_min_C,tem_C,rocio_C,humedad_pct,precip_mm,prob_precip_pct,cob_precip_pct,tipo_precip,nieve_mm,prof_nieve_mm,dir_viento_gr,nubosidad_pct,visibilidad_km,riesgo_severo,condiciones,ciudad_origen,ciudad_destino,distancia_tipica_millas,distancia_km,tarifa_base_milla_eur,tasa_de_recargo_combustible,dias_de_transito_tipicos,nombre_cliente,tipo_cliente,tipo_carga_principal,ingreso_eur,fecha_despacho,distancia_real_millas,distancia_viaje,duracion_real_horas,galones_combustible_usados,mpg_promedio,horas_de_ralenti_RPM,fecha_carga,tipo_carga,peso_lbs,peso_kg,eur_carga,recargo_combustible,cargos_accesorios,estado_carga,tipo_reserva,fecha_compra,ciudad_ben,galones,precio_por_galon,costo_total_eur,fecha_incidente,tipo_incidente,ciudad_incidente,indicador_de_falla,indicador_de_lesion,monto_reclamacion_eur,indicador_prevenible,nivel,causa
EVT00060959,"Kansas City",MO,Recogida,"2023-01-24 10:00:00","2023-01-24 13:13:49",49,4,-3,1,29,84,0,100,8,"rain,snow",0,0,323,35,7,0.0,"Nieve, lluvia, parcialmente nublado","Kansas City",Atlanta,777,1250,2,0,1,"XYZ Group",Puntual,"Bienes de consumo",3666806,"2023-01-24 00:00:00",823,1324,15,124,7,12,"2023-01-24 00:00:00",Refrigerado,13374,6066,1644,210,50,Completed,Dedicado,2023-01-25,Memphis,122,4,399,2023-01-26,"Queja del cliente","Los Angeles",0,1,10920,1,Moderado,Equipo
EVT00112457,Houston,TX,Recogida,"2023-12-25 18:00:00","2023-12-25 20:03:04",77,15,8,11,40,64,0,0,0,Nada,0,0,323,18,10,10.0,Despejado,Houston,Portland,2108,3393,2,0,3,"National Retail",Puntual,"Venta por menor",332488,"2023-12-25 00:00:00",2076,3341,33,324,6,4,"2023-12-25 00:00:00",Seco,34501,15649,4818,590,0,Completed,Dedicado,2023-12-26,Chicago,111,4,387,2023-12-26,Accidente,Philadelphia,0,0,0,0,Grave,Clima
EVT00112458,Portland,OR,Entrega,"2023-12-27 04:51:05","2023-12-27 06:16:56",0,9,7,9,37,66,0,100,33,lluvia,0,0,116,88,10,0.0,"Lluvia, parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"National Retail",Puntual,"Venta por menor",332488,"2023-12-25 00:00:00",2076,3341,33,324,6,4,"2023-12-25 00:00:00",Seco,34501,15649,4818,590,0,Completed,Dedicado,2023-12-26,Chicago,111,4,387,2023-12-26,Accidente,Philadelphia,0,0,0,0,Grave,Clima
EVT00165015,"Kansas City",MO,Recogida,"2024-11-23 17:00:00","2024-11-23 18:33:00",128,16,1,8,31,59,0,0,0,Nada,0,0,122,1,10,10.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"Superior Group",Contrato,Automotriz,247447,"2024-11-23 00:00:00",509,819,10,74,7,11,"2024-11-23 00:00:00",Seco,12037,5460,963,99,50,Completed,Dedicado,2024-11-25,Phoenix,180,4,543,2024-11-25,Accidente,Omaha,0,0,22445,0,Moderado,Equipo
EVT00165015,"Kansas City",MO,Recogida,"2024-11-23 17:00:00","2024-11-23 18:33:00",128,16,1,8,31,59,0,0,0,Nada,0,0,122,1,10,10.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"Superior Group",Contrato,Automotriz,247447,"2024-11-23 00:00:00",509,819,10,74,7,11,"2024-11-23 00:00:00",Seco,12037,5460,963,99,50,Completed,Dedicado,2024-11-24,Memphis,105,3,296,2024-11-25,Accidente,Omaha,0,0,22445,0,Moderado,Equipo
EVT00165015,"Kansas City",MO,Recogida,"2024-11-23 17:00:00","2024-11-23 18:33:00",128,16,1,8,31,59,0,0,0,Nada,0,0,122,1,10,10.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"Superior Group",Contrato,Automotriz,247447,"2024-11-23 00:00:00",509,819,10,74,7,11,"2024-11-23 00:00:00",Seco,12037,5460,963,99,50,Completed,Dedicado,2024-11-24,Phoenix,134,4,415,2024-11-25,Accidente,Omaha,0,0,22445,0,Moderado,Equipo
EVT00165015,"Kansas City",MO,Recogida,"2024-11-23 17:00:00","2024-11-23 18:33:00",128,16,1,8,31,59,0,0,0,Nada,0,0,122,1,10,10.0,Despejado,"Kansas City",Indianapolis,519,835,2,0,1,"Superior Group",Contrato,Automotriz,247447,"2024-11-23 00:00:00",509,819,10,74,7,11,"2024-11-23 00:00:00",Seco,12037,5460,963,99,50,Completed,Dedicado,2024-11-23,Detroit,99,4,313,2024-11-25,Accidente,Omaha,0,0,22445,0,Moderado,Equipo
EVT00060507,Portland,OR,Recogida,"2023-01-21 15:00:00","2023-01-21 13:48:25",56,8,0,4,34,82,0,100,17,lluvia,0,0,181,70,8,0.0,"Lluvia, parcialmente nublado",Portland,Detroit,2259,3636,2,0,3,"Global Wholesale",Dedicado,Alimentos/Bebidas,4002100,"2023-01-21 00:00:00",2215,3565,35,367,6,4,"2023-01-21 00:00:00",Refrigerado,20683,9382,3537,452,100,Completed,Puntual,2023-01-23,Minneapolis,109,4,339,2023-01-23,"Infracción de tránsito",Columbus,0,0,8584,0,Grave,Equipo
EVT00060508,Detroit,MI,Entrega,"2023-01-23 00:48:26","2023-01-23 00:24:31",55,2,-1,0,25,75,0,0,0,"rain,snow",1,1,267,97,8,0.0,Nublado,Portland,Detroit,2259,3636,2,0,3,"Global Wholesale",Dedicado,Alimentos/Bebidas,4002100,"2023-01-21 00:00:00",2215,3565,35,367,6,4,"2023-01-21 00:00:00",Refrigerado,20683,9382,3537,452,100,Completed,Puntual,2023-01-23,Minneapolis,109,4,339,2023-01-23,"Infracción de tránsito",Columbus,0,0,8584,0,Grave,Equipo
EVT00144885,Houston,TX,Recogida,"2024-07-18 11:00:00","2024-07-18 12:45:22",43,32,24,28,74,77,0,100,13,lluvia,0,0,262,71,10,60.0,"Lluvia, parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"American Retail",Dedicado,Alimentos/Bebidas,3826860,"2024-07-18 00:00:00",2165,3484,37,390,6,12,"2024-07-18 00:00:00",Seco,41840,18978,3953,590,150,Completed,Dedicado,2024-07-20,"Las Vegas",180,4,595,2024-07-18,Accidente,Atlanta,0,1,2916,0,Moderado,Clima
EVT00144885,Houston,TX,Recogida,"2024-07-18 11:00:00","2024-07-18 12:45:22",43,32,24,28,74,77,0,100,13,lluvia,0,0,262,71,10,60.0,"Lluvia, parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"American Retail",Dedicado,Alimentos/Bebidas,3826860,"2024-07-18 00:00:00",2165,3484,37,390,6,12,"2024-07-18 00:00:00",Seco,41840,18978,3953,590,150,Completed,Dedicado,2024-07-18,Miami,199,4,627,2024-07-18,Accidente,Atlanta,0,1,2916,0,Moderado,Clima
EVT00144886,Portland,OR,Entrega,"2024-07-20 02:03:23","2024-07-20 04:37:26",9,34,18,26,57,51,0,0,0,Nada,0,0,310,37,10,0.0,"Parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"American Retail",Dedicado,Alimentos/Bebidas,3826860,"2024-07-18 00:00:00",2165,3484,37,390,6,12,"2024-07-18 00:00:00",Seco,41840,18978,3953,590,150,Completed,Dedicado,2024-07-20,"Las Vegas",180,4,595,2024-07-18,Accidente,Atlanta,0,1,2916,0,Moderado,Clima
EVT00144886,Portland,OR,Entrega,"2024-07-20 02:03:23","2024-07-20 04:37:26",9,34,18,26,57,51,0,0,0,Nada,0,0,310,37,10,0.0,"Parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"American Retail",Dedicado,Alimentos/Bebidas,3826860,"2024-07-18 00:00:00",2165,3484,37,390,6,12,"2024-07-18 00:00:00",Seco,41840,18978,3953,590,150,Completed,Dedicado,2024-07-18,Miami,199,4,627,2024-07-18,Accidente,Atlanta,0,1,2916,0,Moderado,Clima
EVT00067885,Miami,FL,Recogida,"2023-03-10 16:00:00","2023-03-10 18:12:02",42,27,20,23,59,59,0,0,0,Nada,0,0,152,28,10,0.0,"Parcialmente nublado",Miami,Philadelphia,1175,1891,2,0,2,"United Distribution",Puntual,Alimentos/Bebidas,86481,"2023-03-10 00:00:00",1175,1891,19,172,7,3,"2023-03-10 00:00:00",Refrigerado,43578,19767,2530,376,75,Completed,Dedicado,2023-03-10,Detroit,176,3,503,2023-03-11,"Fallo mecánico o exceso horas permitidas",Columbus,0,0,0,1,Grave,Tráfico
EVT00067885,Miami,FL,Recogida,"2023-03-10 16:00:00","2023-03-10 18:12:02",42,27,20,23,59,59,0,0,0,Nada,0,0,152,28,10,0.0,"Parcialmente nublado",Miami,Philadelphia,1175,1891,2,0,2,"United Distribution",Puntual,Alimentos/Bebidas,86481,"2023-03-10 00:00:00",1175,1891,19,172,7,3,"2023-03-10 00:00:00",Refrigerado,43578,19767,2530,376,75,Completed,Dedicado,2023-03-10,Atlanta,166,4,589,2023-03-11,"Fallo mecánico o exceso horas permitidas",Columbus,0,0,0,1,Grave,Tráfico
EVT00162248,Houston,TX,Entrega,"2024-11-07 12:55:11","2024-11-07 13:59:26",89,29,24,26,73,83,0,0,0,Nada,0,0,116,71,6,30.0,"Parcialmente nublado",Minneapolis,Houston,1216,1957,2,0,2,"American Corp",Contrato,Alimentos/Bebidas,3359165,"2024-11-06 00:00:00",1302,2095,21,194,7,9,"2024-11-06 00:00:00",Refrigerado,10692,4850,2878,255,0,Completed,Contrato,NULL,NULL,NULL,NULL,NULL,2024-11-07,"Fallo mecánico o exceso horas permitidas",Minneapolis,0,0,0,1,Moderado,"Otro conductor"
EVT00079712,"Kansas City",MO,Entrega,"2023-05-27 05:54:28","2023-05-27 06:21:18",0,27,12,21,41,39,0,0,0,Nada,0,0,101,0,10,0.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"Elite Foods",Contrato,"Bienes de consumo",3895755,"2023-05-26 00:00:00",689,1109,11,125,6,8,"2023-05-26 00:00:00",Refrigerado,16035,7273,1127,186,75,Completed,Dedicado,2023-05-26,Nashville,152,4,551,2023-05-27,Accidente,Portland,0,0,25491,0,Grave,Clima
EVT00079712,"Kansas City",MO,Entrega,"2023-05-27 05:54:28","2023-05-27 06:21:18",0,27,12,21,41,39,0,0,0,Nada,0,0,101,0,10,0.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"Elite Foods",Contrato,"Bienes de consumo",3895755,"2023-05-26 00:00:00",689,1109,11,125,6,8,"2023-05-26 00:00:00",Refrigerado,16035,7273,1127,186,75,Completed,Dedicado,2023-05-27,Minneapolis,116,4,382,2023-05-27,Accidente,Portland,0,0,25491,0,Grave,Clima
EVT00079712,"Kansas City",MO,Entrega,"2023-05-27 05:54:28","2023-05-27 06:21:18",0,27,12,21,41,39,0,0,0,Nada,0,0,101,0,10,0.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"Elite Foods",Contrato,"Bienes de consumo",3895755,"2023-05-26 00:00:00",689,1109,11,125,6,8,"2023-05-26 00:00:00",Refrigerado,16035,7273,1127,186,75,Completed,Dedicado,2023-05-27,Philadelphia,189,4,597,2023-05-27,Accidente,Portland,0,0,25491,0,Grave,Clima
EVT00079712,"Kansas City",MO,Entrega,"2023-05-27 05:54:28","2023-05-27 06:21:18",0,27,12,21,41,39,0,0,0,Nada,0,0,101,0,10,0.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"Elite Foods",Contrato,"Bienes de consumo",3895755,"2023-05-26 00:00:00",689,1109,11,125,6,8,"2023-05-26 00:00:00",Refrigerado,16035,7273,1127,186,75,Completed,Dedicado,2023-05-28,Atlanta,63,4,220,2023-05-27,Accidente,Portland,0,0,25491,0,Grave,Clima
EVT00079712,"Kansas City",MO,Entrega,"2023-05-27 05:54:28","2023-05-27 06:21:18",0,27,12,21,41,39,0,0,0,Nada,0,0,101,0,10,0.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"Elite Foods",Contrato,"Bienes de consumo",3895755,"2023-05-26 00:00:00",689,1109,11,125,6,8,"2023-05-26 00:00:00",Refrigerado,16035,7273,1127,186,75,Completed,Dedicado,2023-05-28,Columbus,171,4,608,2023-05-27,Accidente,Portland,0,0,25491,0,Grave,Clima
EVT00079712,"Kansas City",MO,Entrega,"2023-05-27 05:54:28","2023-05-27 06:21:18",0,27,12,21,41,39,0,0,0,Nada,0,0,101,0,10,0.0,Despejado,Denver,"Kansas City",640,1030,2,0,1,"Elite Foods",Contrato,"Bienes de consumo",3895755,"2023-05-26 00:00:00",689,1109,11,125,6,8,"2023-05-26 00:00:00",Refrigerado,16035,7273,1127,186,75,Completed,Dedicado,2023-05-28,"Oklahoma City",109,4,360,2023-05-27,Accidente,Portland,0,0,25491,0,Grave,Clima
EVT00119701,Detroit,MI,Recogida,"2024-02-09 06:00:00","2024-02-09 05:24:53",89,18,10,14,43,62,0,0,0,Nada,0,0,220,54,10,0.0,"Parcialmente nublado",Detroit,Houston,1271,2045,2,0,2,"Elite Retail",Contrato,"Bienes de consumo",2919286,"2024-02-09 00:00:00",1248,2008,23,226,6,3,"2024-02-09 00:00:00",Refrigerado,41364,18762,2272,419,75,Completed,Contrato,2024-02-10,Columbus,86,4,280,2024-02-11,Accidente,Phoenix,0,0,0,1,Moderado,Clima
EVT00119702,Houston,TX,Entrega,"2024-02-10 04:24:53","2024-02-10 04:03:08",117,23,19,21,67,91,0,100,13,lluvia,0,0,177,96,5,10.0,"Lluvia, nublado",Detroit,Houston,1271,2045,2,0,2,"Elite Retail",Contrato,"Bienes de consumo",2919286,"2024-02-09 00:00:00",1248,2008,23,226,6,3,"2024-02-09 00:00:00",Refrigerado,41364,18762,2272,419,75,Completed,Contrato,2024-02-10,Columbus,86,4,280,2024-02-11,Accidente,Phoenix,0,0,0,1,Moderado,Clima
EVT00146462,Miami,FL,Entrega,"2024-07-29 08:42:44","2024-07-29 08:43:24",61,33,26,28,75,79,0,100,29,lluvia,0,0,308,55,10,0.0,"Lluvia, parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"ABC Wholesale",Puntual,Electrónica,183105,"2024-07-28 00:00:00",751,1209,14,136,6,3,"2024-07-28 00:00:00",Refrigerado,40460,18352,1417,153,0,Completed,Puntual,2024-07-28,Seattle,117,4,395,2024-07-30,Accidente,"Salt Lake City",0,0,7790,1,Grave,"Otro conductor"
EVT00146462,Miami,FL,Entrega,"2024-07-29 08:42:44","2024-07-29 08:43:24",61,33,26,28,75,79,0,100,29,lluvia,0,0,308,55,10,0.0,"Lluvia, parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"ABC Wholesale",Puntual,Electrónica,183105,"2024-07-28 00:00:00",751,1209,14,136,6,3,"2024-07-28 00:00:00",Refrigerado,40460,18352,1417,153,0,Completed,Puntual,2024-07-30,"Las Vegas",82,3,237,2024-07-30,Accidente,"Salt Lake City",0,0,7790,1,Grave,"Otro conductor"
EVT00146462,Miami,FL,Entrega,"2024-07-29 08:42:44","2024-07-29 08:43:24",61,33,26,28,75,79,0,100,29,lluvia,0,0,308,55,10,0.0,"Lluvia, parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"ABC Wholesale",Puntual,Electrónica,183105,"2024-07-28 00:00:00",751,1209,14,136,6,3,"2024-07-28 00:00:00",Refrigerado,40460,18352,1417,153,0,Completed,Puntual,2024-07-29,Denver,164,4,512,2024-07-30,Accidente,"Salt Lake City",0,0,7790,1,Grave,"Otro conductor"
EVT00146462,Miami,FL,Entrega,"2024-07-29 08:42:44","2024-07-29 08:43:24",61,33,26,28,75,79,0,100,29,lluvia,0,0,308,55,10,0.0,"Lluvia, parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"ABC Wholesale",Puntual,Electrónica,183105,"2024-07-28 00:00:00",751,1209,14,136,6,3,"2024-07-28 00:00:00",Refrigerado,40460,18352,1417,153,0,Completed,Puntual,2024-07-30,Milwaukee,174,4,586,2024-07-30,Accidente,"Salt Lake City",0,0,7790,1,Grave,"Otro conductor"
EVT00146462,Miami,FL,Entrega,"2024-07-29 08:42:44","2024-07-29 08:43:24",61,33,26,28,75,79,0,100,29,lluvia,0,0,308,55,10,0.0,"Lluvia, parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"ABC Wholesale",Puntual,Electrónica,183105,"2024-07-28 00:00:00",751,1209,14,136,6,3,"2024-07-28 00:00:00",Refrigerado,40460,18352,1417,153,0,Completed,Puntual,2024-07-28,"Las Vegas",134,4,459,2024-07-30,Accidente,"Salt Lake City",0,0,7790,1,Grave,"Otro conductor"
EVT00146462,Miami,FL,Entrega,"2024-07-29 08:42:44","2024-07-29 08:43:24",61,33,26,28,75,79,0,100,29,lluvia,0,0,308,55,10,0.0,"Lluvia, parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"ABC Wholesale",Puntual,Electrónica,183105,"2024-07-28 00:00:00",751,1209,14,136,6,3,"2024-07-28 00:00:00",Refrigerado,40460,18352,1417,153,0,Completed,Puntual,2024-07-29,Omaha,134,3,398,2024-07-30,Accidente,"Salt Lake City",0,0,7790,1,Grave,"Otro conductor"
EVT00123830,Portland,OR,Entrega,"2024-03-09 07:21:30","2024-03-09 09:07:10",34,13,8,10,35,55,0,100,21,lluvia,0,0,157,85,10,0.0,"Lluvia, parcialmente nublado",Columbus,Portland,2332,3753,2,0,4,"Continental Manufacturing",Dedicado,"Bienes de consumo",2484458,"2024-03-07 00:00:00",2491,4009,39,414,6,7,"2024-03-07 00:00:00",Refrigerado,22525,10217,5358,793,100,Completed,Contrato,2024-03-08,Omaha,82,4,288,2024-03-09,"Fallo mecánico o exceso horas permitidas",Detroit,0,0,0,1,Leve,"Otro conductor"
EVT00034873,"Kansas City",MO,Recogida,"2022-08-11 15:00:00","2022-08-11 16:07:02",65,32,19,26,63,60,0,0,0,Nada,0,0,69,0,10,0.0,Despejado,"Kansas City","Los Angeles",1557,2506,2,0,2,"First Foods",Contrato,Alimentos/Bebidas,2393408,"2022-08-11 00:00:00",1566,2520,27,219,7,8,"2022-08-11 00:00:00",Refrigerado,27785,12603,2829,296,0,Completed,Puntual,2022-08-11,Minneapolis,67,3,195,2022-08-12,"Infracción de tránsito",Indianapolis,1,0,0,1,Moderado,Tráfico
EVT00034873,"Kansas City",MO,Recogida,"2022-08-11 15:00:00","2022-08-11 16:07:02",65,32,19,26,63,60,0,0,0,Nada,0,0,69,0,10,0.0,Despejado,"Kansas City","Los Angeles",1557,2506,2,0,2,"First Foods",Contrato,Alimentos/Bebidas,2393408,"2022-08-11 00:00:00",1566,2520,27,219,7,8,"2022-08-11 00:00:00",Refrigerado,27785,12603,2829,296,0,Completed,Puntual,2022-08-13,Philadelphia,53,5,226,2022-08-12,"Infracción de tránsito",Indianapolis,1,0,0,1,Moderado,Tráfico
EVT00034873,"Kansas City",MO,Recogida,"2022-08-11 15:00:00","2022-08-11 16:07:02",65,32,19,26,63,60,0,0,0,Nada,0,0,69,0,10,0.0,Despejado,"Kansas City","Los Angeles",1557,2506,2,0,2,"First Foods",Contrato,Alimentos/Bebidas,2393408,"2022-08-11 00:00:00",1566,2520,27,219,7,8,"2022-08-11 00:00:00",Refrigerado,27785,12603,2829,296,0,Completed,Puntual,2022-08-12,"Los Angeles",56,4,179,2022-08-12,"Infracción de tránsito",Indianapolis,1,0,0,1,Moderado,Tráfico
EVT00034874,"Los Angeles",CA,Entrega,"2022-08-12 19:01:02","2022-08-12 21:28:54",91,33,21,26,54,45,0,0,0,Nada,0,0,156,0,10,0.0,Despejado,"Kansas City","Los Angeles",1557,2506,2,0,2,"First Foods",Contrato,Alimentos/Bebidas,2393408,"2022-08-11 00:00:00",1566,2520,27,219,7,8,"2022-08-11 00:00:00",Refrigerado,27785,12603,2829,296,0,Completed,Puntual,2022-08-11,Minneapolis,67,3,195,2022-08-12,"Infracción de tránsito",Indianapolis,1,0,0,1,Moderado,Tráfico
EVT00034874,"Los Angeles",CA,Entrega,"2022-08-12 19:01:02","2022-08-12 21:28:54",91,33,21,26,54,45,0,0,0,Nada,0,0,156,0,10,0.0,Despejado,"Kansas City","Los Angeles",1557,2506,2,0,2,"First Foods",Contrato,Alimentos/Bebidas,2393408,"2022-08-11 00:00:00",1566,2520,27,219,7,8,"2022-08-11 00:00:00",Refrigerado,27785,12603,2829,296,0,Completed,Puntual,2022-08-13,Philadelphia,53,5,226,2022-08-12,"Infracción de tránsito",Indianapolis,1,0,0,1,Moderado,Tráfico
EVT00034874,"Los Angeles",CA,Entrega,"2022-08-12 19:01:02","2022-08-12 21:28:54",91,33,21,26,54,45,0,0,0,Nada,0,0,156,0,10,0.0,Despejado,"Kansas City","Los Angeles",1557,2506,2,0,2,"First Foods",Contrato,Alimentos/Bebidas,2393408,"2022-08-11 00:00:00",1566,2520,27,219,7,8,"2022-08-11 00:00:00",Refrigerado,27785,12603,2829,296,0,Completed,Puntual,2022-08-12,"Los Angeles",56,4,179,2022-08-12,"Infracción de tránsito",Indianapolis,1,0,0,1,Moderado,Tráfico
EVT00117902,Portland,OR,Entrega,"2024-01-31 12:45:52","2024-01-31 17:12:05",235,10,8,9,41,74,0,100,29,lluvia,0,0,120,98,10,0.0,"Lluvia, nublado",Charlotte,Portland,2627,4228,2,0,4,"First Logistics",Puntual,Alimentos/Bebidas,1484727,"2024-01-29 00:00:00",2796,4500,53,504,6,10,"2024-01-29 00:00:00",Refrigerado,38997,17689,6113,814,75,Completed,Puntual,2024-01-31,Columbus,188,3,503,2024-01-30,Accidente,"Kansas City",1,0,2330,0,Moderado,Tráfico
EVT00155721,"Kansas City",MO,Recogida,"2024-09-26 11:00:00","2024-09-26 11:22:12",111,27,13,20,54,65,0,0,0,Nada,0,0,53,1,10,0.0,Despejado,"Kansas City",Atlanta,777,1250,2,0,1,"Elite Retail",Contrato,General,1814589,"2024-09-26 00:00:00",769,1238,14,106,7,2,"2024-09-26 00:00:00",Refrigerado,31166,14137,1471,210,50,Completed,Contrato,2024-09-28,Dallas,156,3,453,2024-09-27,Accidente,Omaha,0,1,42325,1,Grave,"Otro conductor"
EVT00092540,"Kansas City",MO,Entrega,"2023-08-18 05:19:00","2023-08-18 05:36:03",214,29,17,23,60,63,0,0,0,Nada,0,0,128,0,10,0.0,Despejado,"Las Vegas","Kansas City",1311,2110,2,0,2,"ABC Distribution",Puntual,General,3448166,"2023-08-17 00:00:00",1364,2195,21,244,6,3,"2023-08-17 00:00:00",Refrigerado,28731,13032,2919,315,0,Completed,Dedicado,2023-08-17,Minneapolis,135,4,504,2023-08-17,"Infracción de tránsito",Miami,0,0,5551,0,Moderado,Tráfico
EVT00032784,"Kansas City",MO,Entrega,"2022-07-30 16:08:40","2022-07-30 19:59:19",129,28,17,23,64,76,0,0,0,Nada,0,0,90,59,10,0.0,"Parcialmente nublado",Phoenix,"Kansas City",1204,1938,2,0,2,"First Manufacturing",Puntual,Alimentos/Bebidas,2228693,"2022-07-29 00:00:00",1236,1989,23,184,7,3,"2022-07-29 00:00:00",Refrigerado,17268,7833,2078,229,0,Completed,Dedicado,2022-07-29,Philadelphia,54,5,224,2022-08-01,"Fallo mecánico o exceso horas permitidas",Detroit,1,0,713,1,Moderado,Equipo
EVT00034345,Portland,OR,Recogida,"2022-08-07 18:00:00","2022-08-07 19:47:19",162,37,16,27,54,44,0,0,0,Nada,0,0,302,5,10,0.0,Despejado,Portland,Columbus,2332,3753,2,0,4,"Premier Wholesale",Puntual,"Venta por menor",4197897,"2022-08-07 00:00:00",2427,3906,42,355,7,12,"2022-08-07 00:00:00",Refrigerado,28739,13036,3784,793,0,Completed,Contrato,2022-08-07,Denver,169,4,577,2022-08-09,"Queja del cliente",Detroit,0,0,5941,0,Grave,Clima
EVT00017436,"Los Angeles",CA,Entrega,"2022-04-23 16:07:39","2022-04-23 20:52:37",9,24,12,18,44,52,0,0,0,Nada,0,0,342,1,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"First Distribution",Puntual,General,2229117,"2022-04-22 00:00:00",2062,3318,35,301,7,3,"2022-04-22 00:00:00",Refrigerado,19584,8883,4573,581,75,Completed,Puntual,2022-04-24,"Las Vegas",186,4,648,2022-04-22,"Queja del cliente",Portland,0,0,3659,0,Moderado,Clima
EVT00017436,"Los Angeles",CA,Entrega,"2022-04-23 16:07:39","2022-04-23 20:52:37",9,24,12,18,44,52,0,0,0,Nada,0,0,342,1,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"First Distribution",Puntual,General,2229117,"2022-04-22 00:00:00",2062,3318,35,301,7,3,"2022-04-22 00:00:00",Refrigerado,19584,8883,4573,581,75,Completed,Puntual,2022-04-24,Columbus,100,5,407,2022-04-22,"Queja del cliente",Portland,0,0,3659,0,Moderado,Clima
EVT00017436,"Los Angeles",CA,Entrega,"2022-04-23 16:07:39","2022-04-23 20:52:37",9,24,12,18,44,52,0,0,0,Nada,0,0,342,1,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"First Distribution",Puntual,General,2229117,"2022-04-22 00:00:00",2062,3318,35,301,7,3,"2022-04-22 00:00:00",Refrigerado,19584,8883,4573,581,75,Completed,Puntual,2022-04-22,Indianapolis,147,4,500,2022-04-22,"Queja del cliente",Portland,0,0,3659,0,Moderado,Clima
EVT00017436,"Los Angeles",CA,Entrega,"2022-04-23 16:07:39","2022-04-23 20:52:37",9,24,12,18,44,52,0,0,0,Nada,0,0,342,1,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"First Distribution",Puntual,General,2229117,"2022-04-22 00:00:00",2062,3318,35,301,7,3,"2022-04-22 00:00:00",Refrigerado,19584,8883,4573,581,75,Completed,Puntual,2022-04-24,Minneapolis,114,4,432,2022-04-22,"Queja del cliente",Portland,0,0,3659,0,Moderado,Clima
EVT00017436,"Los Angeles",CA,Entrega,"2022-04-23 16:07:39","2022-04-23 20:52:37",9,24,12,18,44,52,0,0,0,Nada,0,0,342,1,10,0.0,Despejado,Chicago,"Los Angeles",2003,3224,2,0,3,"First Distribution",Puntual,General,2229117,"2022-04-22 00:00:00",2062,3318,35,301,7,3,"2022-04-22 00:00:00",Refrigerado,19584,8883,4573,581,75,Completed,Puntual,2022-04-24,Nashville,190,4,565,2022-04-22,"Queja del cliente",Portland,0,0,3659,0,Moderado,Clima
EVT00040006,"New York",NY,Entrega,"2022-09-15 07:52:29","2022-09-15 11:17:18",40,24,18,21,47,46,0,0,0,Nada,0,0,331,21,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"National Retail",Puntual,"Venta por menor",332488,"2022-09-13 00:00:00",2538,4085,46,459,6,7,"2022-09-13 00:00:00",Seco,42894,19456,3521,538,0,Completed,Puntual,NULL,NULL,NULL,NULL,NULL,2022-09-14,"Infracción de tránsito","Kansas City",0,0,0,0,Leve,Tráfico
EVT00057863,"New York",NY,Recogida,"2023-01-05 18:00:00","2023-01-05 17:54:50",158,9,7,8,45,92,0,100,17,lluvia,0,0,53,100,5,0.0,"Lluvia, nublado","New York",Columbus,547,880,1,0,1,"First Corp",Contrato,"Bienes de consumo",2738202,"2023-01-05 00:00:00",574,924,11,79,7,3,"2023-01-05 00:00:00",Seco,44342,20113,766,131,75,Completed,Dedicado,2023-01-05,Detroit,56,4,182,2023-01-05,"Daño de equipo","New York",0,0,13553,0,Grave,Tráfico
