nombre,fecha y hora,tempmáx,tempmín,temp,sensación térmica máxima,sensación térmica mínima,sensación térmica,rocío,humedad,precipitación,probabilidad de precipitación,cobertura de precipitación,tipo de precipitación,nieve,profundidad de nieve,ráfaga de viento,velocidad del viento,dirección del viento,presión del nivel del mar,nubosidad,visibilidad,radiación solar,energía solar,índice UV,riesgo severo,amanecer,atardecer,fase lunar,condiciones,descripción,icono,estaciones
Houston,2024-03-13,77.4,66.2,71.2,77.4,66.2,71.2,67.3,88.4,0.01,100,4.17,rain,0,0,28.9,20.3,161.7,1011.6,97.4,6.0,90.4,7.7,7,60.0,2024-03-13T07:32:58,2024-03-13T19:29:09,0.11,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-14,79.3,71.8,74.5,79.3,71.8,74.5,70.6,88.3,0.0,0,0.0,,0,0,32.8,24.9,153.0,1010.2,94.1,4.8,100.0,8.5,8,75.0,2024-03-14T07:31:47,2024-03-14T19:29:46,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-15,82.4,66.5,73.2,86.1,66.5,73.3,69.5,89.0,1.364,100,12.5,rain,0,0,53.0,20.3,138.9,1013.0,80.7,4.7,74.8,6.6,10,60.0,2024-03-15T07:30:36,2024-03-15T19:30:24,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-03-16,70.3,64.6,67.0,70.3,64.6,67.0,65.1,94.0,0.044,100,8.33,rain,0,0,32.9,20.8,104.3,1013.7,98.1,6.1,37.5,3.2,1,10.0,2024-03-16T07:29:25,2024-03-16T19:31:01,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-03-17,75.0,64.6,69.3,75.0,64.6,69.3,65.0,86.8,0.532,100,41.67,rain,0,0,28.9,19.8,45.2,1011.6,70.6,6.9,57.8,5.0,3,30.0,2024-03-17T07:28:13,2024-03-17T19:31:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-18,68.4,59.4,63.4,68.4,59.4,63.4,40.6,49.0,0.0,0,0.0,,0,0,33.0,22.9,20.7,1020.2,44.8,9.9,131.8,11.5,9,10.0,2024-03-18T07:27:01,2024-03-18T19:32:15,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-19,62.8,48.5,56.9,62.8,43.7,56.6,32.2,40.4,0.0,0,0.0,,0,0,21.0,12.9,73.0,1022.6,27.9,9.9,95.1,8.3,6,10.0,2024-03-19T07:25:49,2024-03-19T19:32:51,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-20,68.8,56.9,62.0,68.8,56.9,62.0,49.0,63.1,0.016,100,4.17,rain,0,0,18.3,15.6,145.3,1018.1,98.9,9.6,76.5,6.4,3,10.0,2024-03-20T07:24:37,2024-03-20T19:33:28,0.35,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-21,67.1,60.8,63.8,67.1,60.8,63.8,60.4,89.3,1.195,100,45.83,rain,0,0,38.2,22.0,116.3,1012.6,98.7,7.2,33.9,2.9,3,10.0,2024-03-21T07:23:25,2024-03-21T19:34:04,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-22,75.6,58.6,64.7,75.6,58.6,64.7,57.1,78.4,0.293,100,12.5,rain,0,0,36.6,22.2,323.7,1010.2,57.7,8.8,194.9,16.8,9,10.0,2024-03-22T07:22:13,2024-03-22T19:34:41,0.41,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-23,77.2,55.4,65.6,77.2,55.4,65.6,51.1,63.2,0.0,0,0.0,,0,0,27.7,15.0,0.0,1016.4,47.0,9.9,155.3,13.4,9,10.0,2024-03-23T07:21:01,2024-03-23T19:35:17,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-24,70.3,62.5,66.6,70.3,62.5,66.6,59.2,77.5,0.0,0,0.0,,0,0,41.7,24.3,139.5,1008.0,92.4,9.5,61.3,5.2,2,10.0,2024-03-24T07:19:48,2024-03-24T19:35:53,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-25,75.6,65.7,69.3,75.6,65.7,69.3,60.1,75.9,0.078,100,12.5,rain,0,0,26.9,20.9,138.1,1000.7,67.9,6.0,89.8,7.7,5,10.0,2024-03-25T07:18:36,2024-03-25T19:36:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-26,70.1,53.9,62.3,70.1,53.9,62.3,41.5,48.6,0.0,0,0.0,,0,0,25.4,17.9,350.9,1010.7,24.7,9.8,171.6,15.0,9,10.0,2024-03-26T07:17:24,2024-03-26T19:37:05,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-27,66.5,51.7,59.5,66.5,51.7,59.5,41.9,52.6,0.002,100,4.17,rain,0,0,18.3,15.6,35.1,1017.2,23.3,9.9,56.4,4.8,2,10.0,2024-03-27T07:16:12,2024-03-27T19:37:41,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-28,74.9,54.6,63.7,74.9,54.6,63.7,48.6,59.8,0.0,0,0.0,,0,0,19.7,20.8,143.7,1022.0,21.8,9.6,135.9,11.8,9,10.0,2024-03-28T07:15:00,2024-03-28T19:38:17,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-29,74.1,58.7,66.1,74.1,58.7,66.1,52.7,65.4,0.0,0,0.0,,0,0,35.1,24.0,152.8,1018.3,23.0,9.8,106.3,9.2,7,10.0,2024-03-29T07:13:48,2024-03-29T19:38:52,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-03-30,75.5,62.8,69.2,75.5,62.8,69.2,60.8,75.4,0.0,0,0.0,,0,0,25.3,18.5,157.9,1015.0,87.2,9.1,54.0,4.7,2,10.0,2024-03-30T07:12:37,2024-03-30T19:39:28,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-03-31,79.1,68.0,72.3,79.1,68.0,72.3,68.0,87.2,0.0,0,0.0,,0,0,28.2,21.0,161.6,1012.2,88.9,4.9,79.7,7.0,3,10.0,2024-03-31T07:11:25,2024-03-31T19:40:04,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-04-01,79.1,72.0,75.3,79.1,72.0,75.3,70.4,85.4,0.0,0,0.0,,0,0,34.4,24.5,169.9,1007.7,76.5,3.9,105.1,9.3,8,15.0,2024-04-01T07:10:14,2024-04-01T19:40:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-02,82.8,62.8,74.3,80.5,62.8,74.1,53.2,52.1,0.0,0,0.0,,0,0,38.9,28.3,324.7,1008.1,50.8,7.5,175.8,15.1,9,30.0,2024-04-02T07:09:03,2024-04-02T19:41:16,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-03,75.5,55.4,65.3,75.5,55.4,65.3,40.1,42.4,0.0,0,0.0,,0,0,32.5,23.0,307.6,1013.8,25.1,9.3,167.5,14.6,9,10.0,2024-04-03T07:07:52,2024-04-03T19:41:51,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-04,82.6,61.8,71.6,80.3,61.8,71.2,40.0,33.6,0.0,0,0.0,,0,0,18.3,14.0,235.5,1014.8,2.8,9.3,176.5,15.4,9,10.0,2024-04-04T07:06:42,2024-04-04T19:42:27,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-05,82.9,63.3,72.1,81.4,63.3,71.7,52.7,55.0,0.0,0,0.0,,0,0,25.3,17.2,214.4,1016.3,6.4,9.2,171.0,14.7,10,10.0,2024-04-05T07:05:32,2024-04-05T19:43:03,0.89,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-06,75.6,64.4,70.2,75.6,64.4,70.2,63.8,81.6,0.0,0,0.0,,0,0,40.1,25.9,150.5,1013.9,50.2,5.9,73.8,6.2,4,10.0,2024-04-06T07:04:22,2024-04-06T19:43:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-07,84.0,70.0,75.0,86.5,70.0,75.5,68.7,82.2,0.0,0,0.0,,0,0,25.3,19.8,170.3,1011.7,65.2,4.4,139.6,12.0,8,30.0,2024-04-07T07:03:13,2024-04-07T19:44:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-08,77.3,72.0,74.2,77.3,72.0,74.2,71.9,92.7,0.014,100,8.33,rain,0,0,35.8,28.5,150.3,1010.7,82.3,2.8,37.5,3.1,2,60.0,2024-04-08T07:02:04,2024-04-08T19:44:51,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-04-09,79.0,72.0,74.4,79.0,72.0,74.4,70.8,88.9,0.058,100,25.0,rain,0,0,50.2,28.5,157.1,1005.5,94.6,3.3,48.3,4.3,2,60.0,2024-04-09T07:00:55,2024-04-09T19:45:27,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-10,73.7,64.5,69.1,73.7,64.5,69.1,61.7,79.1,0.877,100,29.17,rain,0,0,39.2,27.7,305.2,1004.5,84.0,7.4,158.1,13.7,9,60.0,2024-04-10T06:59:47,2024-04-10T19:46:04,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-11,79.3,59.0,69.3,79.3,59.0,69.3,42.5,41.0,0.0,0,0.0,,0,0,31.5,21.6,318.6,1015.2,16.1,9.5,187.3,16.4,9,10.0,2024-04-11T06:58:40,2024-04-11T19:46:40,0.1,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-04-12,80.8,63.8,71.3,79.1,63.8,71.2,41.1,35.4,0.0,0,0.0,,0,0,23.0,13.5,125.3,1023.2,4.7,9.6,202.7,17.6,10,10.0,2024-04-12T06:57:33,2024-04-12T19:47:16,0.13,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-13,79.3,61.9,70.0,79.3,61.9,70.0,55.0,61.2,0.0,0,0.0,,0,0,31.0,23.2,157.5,1022.5,14.5,9.6,154.8,13.4,7,10.0,2024-04-13T06:56:26,2024-04-13T19:47:53,0.16,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-14,79.4,66.0,72.0,79.4,66.0,72.0,64.0,77.3,0.0,0,0.0,,0,0,28.9,19.0,164.0,1017.3,83.2,8.0,152.5,13.3,9,10.0,2024-04-14T06:55:20,2024-04-14T19:48:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-15,77.3,68.2,72.9,77.3,68.2,72.9,67.6,84.0,0.0,0,0.0,,0,0,36.9,21.6,149.2,1013.0,96.5,7.5,102.0,8.7,6,10.0,2024-04-15T06:54:15,2024-04-15T19:49:06,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-16,79.3,71.8,75.3,79.3,71.8,75.3,69.8,83.6,0.0,0,0.0,,0,0,36.3,21.7,149.9,1011.5,91.1,7.6,168.9,14.6,7,30.0,2024-04-16T06:53:10,2024-04-16T19:49:43,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-17,80.8,72.0,75.8,83.6,72.0,76.0,70.1,83.6,0.0,0,0.0,,0,0,25.3,15.3,147.7,1013.7,74.2,6.7,80.7,6.9,4,30.0,2024-04-17T06:52:06,2024-04-17T19:50:20,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-18,82.8,73.6,76.6,85.9,73.6,77.3,70.6,83.1,0.0,0,0.0,,0,0,30.0,20.9,152.1,1013.7,70.6,7.1,210.5,18.2,10,30.0,2024-04-18T06:51:03,2024-04-18T19:50:57,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-19,84.2,73.2,77.5,88.4,73.2,79.1,71.4,82.7,0.0,0,0.0,,0,0,21.9,13.8,131.3,1014.9,82.1,6.7,77.5,6.8,3,75.0,2024-04-19T06:50:00,2024-04-19T19:51:34,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-20,81.2,61.3,74.2,84.7,61.3,74.9,69.4,85.9,0.0,0,0.0,,0,0,34.1,25.4,117.9,1015.1,80.1,7.4,72.8,6.2,4,60.0,2024-04-20T06:48:58,2024-04-20T19:52:11,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-21,68.6,54.0,61.7,68.6,54.0,61.7,51.6,72.2,0.025,100,12.5,rain,0,0,36.6,23.3,18.7,1020.5,66.2,9.4,164.4,14.2,10,10.0,2024-04-21T06:47:57,2024-04-21T19:52:49,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-22,70.1,55.2,63.5,70.1,55.2,63.5,42.8,49.0,0.0,0,0.0,,0,0,23.0,15.4,96.1,1022.4,19.3,9.9,182.1,15.7,10,10.0,2024-04-22T06:46:56,2024-04-22T19:53:26,0.46,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-23,75.5,58.7,67.9,75.5,58.7,67.9,57.0,68.5,0.0,0,0.0,,0,0,26.4,18.7,154.6,1018.1,61.8,9.9,94.0,8.2,4,10.0,2024-04-23T06:45:57,2024-04-23T19:54:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-24,82.6,68.2,74.3,84.3,68.2,74.7,65.8,76.3,0.0,0,0.0,,0,0,22.5,15.8,136.2,1018.2,70.2,9.8,133.4,11.6,10,30.0,2024-04-24T06:44:58,2024-04-24T19:54:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-25,79.1,68.0,73.3,79.1,68.0,73.3,69.4,88.2,0.0,0,0.0,,0,0,31.2,26.6,149.0,1015.5,81.1,7.5,64.4,5.5,3,30.0,2024-04-25T06:44:00,2024-04-25T19:55:19,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-26,80.8,72.0,75.8,84.2,72.0,75.9,70.3,83.6,0.0,0,0.0,,0,0,39.9,29.5,159.1,1010.5,91.0,6.4,65.4,5.6,2,60.0,2024-04-26T06:43:03,2024-04-26T19:55:57,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-27,80.8,75.3,77.1,84.9,75.3,77.5,71.0,81.6,0.0,0,0.0,,0,0,38.1,27.6,146.1,1010.9,95.7,4.2,81.6,7.1,3,75.0,2024-04-27T06:42:07,2024-04-27T19:56:35,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-28,81.1,73.6,76.6,85.3,73.6,77.1,70.9,82.9,0.005,100,4.17,rain,0,0,38.9,27.1,143.0,1009.9,93.7,5.1,85.8,7.5,7,75.0,2024-04-28T06:41:11,2024-04-28T19:57:13,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2024-04-29,79.2,68.1,74.3,79.2,68.1,74.3,69.4,85.9,0.18,100,33.33,rain,0,0,31.2,22.4,131.9,1011.1,72.5,7.9,96.0,8.3,5,60.0,2024-04-29T06:40:17,2024-04-29T19:57:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-04-30,84.5,67.5,75.1,87.7,67.5,75.8,67.1,78.3,0.0,0,0.0,,0,0,21.3,12.9,124.8,1012.9,49.1,8.8,159.1,13.7,8,60.0,2024-04-30T06:39:24,2024-04-30T19:58:30,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-01,81.0,69.9,76.1,85.2,69.9,77.5,71.1,85.1,0.0,0,0.0,,0,0,30.0,20.7,130.7,1010.6,92.4,9.1,68.5,5.9,3,75.0,2024-05-01T06:38:31,2024-05-01T19:59:08,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-02,80.6,68.3,74.6,83.4,68.3,74.8,71.0,89.1,0.203,100,37.5,rain,0,0,35.8,22.8,135.5,1008.1,79.2,7.1,48.6,4.2,5,30.0,2024-05-02T06:37:40,2024-05-02T19:59:46,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-03,78.7,68.2,74.6,78.7,68.2,74.6,69.5,84.9,0.081,100,33.33,rain,0,0,34.9,20.8,120.0,1010.7,85.4,8.0,49.0,4.4,2,60.0,2024-05-03T06:36:50,2024-05-03T20:00:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-04,82.8,69.8,76.4,87.4,69.8,77.3,70.2,82.2,0.002,100,4.17,rain,0,0,28.2,22.1,123.4,1012.2,73.9,8.9,155.0,13.4,9,60.0,2024-05-04T06:36:00,2024-05-04T20:01:03,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-05,77.4,73.7,75.3,77.4,73.7,75.3,72.2,90.3,0.085,100,50.0,rain,0,0,40.7,30.5,143.4,1011.7,78.6,8.4,23.0,2.0,2,30.0,2024-05-05T06:35:12,2024-05-05T20:01:42,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-06,83.0,73.6,78.2,87.7,73.6,79.8,72.9,84.9,0.0,0,0.0,,0,0,33.3,22.6,143.3,1009.5,94.1,7.0,177.2,15.4,9,60.0,2024-05-06T06:34:25,2024-05-06T20:02:20,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-07,84.6,77.3,79.7,93.0,77.3,82.2,74.7,85.3,0.0,0,0.0,,0,0,27.7,18.8,161.9,1006.5,89.9,6.1,139.8,12.0,8,100.0,2024-05-07T06:33:39,2024-05-07T20:02:59,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-08,86.1,77.2,80.6,95.3,77.2,84.2,75.1,83.8,0.0,0,0.0,,0,0,29.0,19.6,157.4,1003.9,90.6,6.0,91.8,8.0,4,100.0,2024-05-08T06:32:54,2024-05-08T20:03:37,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-09,86.2,77.2,80.9,97.3,77.2,85.3,76.4,86.8,0.0,0,0.0,,0,0,22.6,15.3,133.9,1005.7,82.7,3.4,106.0,9.0,5,100.0,2024-05-09T06:32:11,2024-05-09T20:04:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-10,86.5,73.5,79.5,88.9,73.5,80.2,67.6,68.8,0.0,0,0.0,,0,0,37.7,23.7,48.5,1010.6,35.0,8.8,157.3,13.6,10,75.0,2024-05-10T06:31:28,2024-05-10T20:04:54,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-11,79.3,71.8,75.9,79.3,71.8,75.9,61.1,60.6,0.0,0,0.0,,0,0,26.6,17.2,90.4,1012.7,83.4,9.9,59.1,5.1,3,10.0,2024-05-11T06:30:47,2024-05-11T20:05:32,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-12,82.6,69.0,75.2,88.3,69.0,76.3,70.0,84.0,0.071,100,16.67,rain,0,0,33.1,21.3,125.1,1008.5,93.3,7.4,41.7,3.6,4,60.0,2024-05-12T06:30:07,2024-05-12T20:06:10,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-13,87.5,69.7,76.2,97.2,69.7,77.9,72.6,89.2,0.21,100,20.83,rain,0,0,31.2,17.3,185.4,1006.3,75.6,5.0,36.6,3.1,4,100.0,2024-05-13T06:29:28,2024-05-13T20:06:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-14,88.0,67.7,77.4,86.0,67.7,77.1,61.3,62.1,0.0,0,0.0,,0,0,25.2,17.3,304.8,1008.4,18.3,9.1,209.5,18.1,10,30.0,2024-05-14T06:28:51,2024-05-14T20:07:26,0.21,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-15,91.3,72.2,81.1,93.1,72.2,81.9,63.5,56.7,0.0,0,0.0,,0,0,19.7,16.3,131.8,1009.4,12.5,9.7,215.1,18.6,9,30.0,2024-05-15T06:28:15,2024-05-15T20:08:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-16,81.3,68.4,76.0,87.7,68.4,77.4,71.2,85.4,0.166,100,25.0,rain,0,0,68.9,27.1,121.0,1005.9,72.9,8.6,36.3,3.1,3,100.0,2024-05-16T06:27:40,2024-05-16T20:08:42,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-17,72.0,66.7,69.9,72.0,66.7,69.9,67.6,92.5,0.051,100,29.17,rain,0,0,26.4,15.7,45.6,1007.3,93.2,9.1,13.3,1.3,1,30.0,2024-05-17T06:27:06,2024-05-17T20:09:19,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-18,89.6,68.2,77.5,95.1,68.2,80.0,70.5,81.6,0.0,0,0.0,,0,0,15.0,11.8,145.9,1010.8,61.9,6.0,77.9,6.7,6,75.0,2024-05-18T06:26:34,2024-05-18T20:09:56,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-19,89.9,73.2,81.6,92.7,73.2,82.8,68.7,68.1,0.0,0,0.0,,0,0,20.8,15.1,139.0,1012.9,17.2,9.5,21.0,1.7,2,30.0,2024-05-19T06:26:03,2024-05-19T20:10:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-20,89.6,73.2,80.5,96.4,73.2,83.0,71.4,75.7,0.0,0,0.0,,0,0,24.2,18.3,139.2,1010.6,39.8,9.7,56.5,4.9,6,30.0,2024-05-20T06:25:33,2024-05-20T20:11:10,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2024-05-21,88.2,79.1,82.6,99.7,79.1,88.2,76.4,82.2,0.0,0,0.0,,0,0,26.1,18.3,150.0,1009.5,83.5,8.0,133.2,11.6,8,75.0,2024-05-21T06:25:04,2024-05-21T20:11:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-22,88.1,79.1,82.3,98.1,79.1,87.8,76.1,82.2,0.0,0,0.0,,0,0,30.4,20.3,145.3,1010.4,89.6,9.0,122.2,10.6,6,100.0,2024-05-22T06:24:38,2024-05-22T20:12:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-05-23,89.9,79.1,83.2,98.8,79.1,88.4,74.8,76.9,0.0,0,0.0,,0,0,30.8,20.8,145.8,1010.2,70.6,9.5,110.0,9.5,8,75.0,2024-05-23T06:24:12,2024-05-23T20:12:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
